symbol;name;start;end;period;id
ECYT;Endocyte Inc. (ECYT) Prices and Trading Volume;2011-02-04;2018-03-27;daily;11095603
ED;Consolidated Edison Inc. (ED) Prices and Trading Volume;1970-01-02;2018-03-27;daily;9775666
EDE;Empire District Electric Co. (EDE) Prices and Trading Volume;1973-05-03;2016-12-30;daily;11095554
EDMC;Education Management Corp (EDMC) Prices and Trading Volume;2009-10-02;2014-11-12;daily;11095422
EDR;Education Realty Trust Inc (EDR) Prices and Trading Volume;2005-01-26;2018-03-27;daily;11251407
EE;El Paso Electric Company (EE) Prices and Trading Volume;1989-07-07;2018-03-27;daily;11095449
EEFT;Euronet Worldwide Inc. (EEFT) Prices and Trading Volume;1997-03-07;2018-03-27;daily;11095824
EFII;Electronics for Imaging Inc. (EFII) Prices and Trading Volume;1992-10-02;2018-03-27;daily;11095484
EFSC;Enterprise Financial Services Corp (EFSC) Prices and Trading Volume;2003-07-15;2018-03-27;daily;11095682
EFX;Equifax Inc. (EFX) Prices and Trading Volume;1986-03-27;2018-03-27;daily;9775667
EGAN;eGain Corporation (EGAN) Prices and Trading Volume;1999-09-23;2018-03-27;daily;11095432
EGBN;Eagle Bancorp Inc. (EGBN) Prices and Trading Volume;1999-07-14;2018-03-27;daily;11095305
EGHT;8x8 Inc (EGHT) Prices and Trading Volume;1997-07-02;2018-03-27;daily;10973110
EGL;Engility Holdings Inc. (EGL) Prices and Trading Volume;2012-07-18;2018-03-27;daily;11095649
EGLT;Egalet Corp (EGLT) Prices and Trading Volume;2014-02-06;2018-03-27;daily;11095433
EGN;Energen Corp. (EGN) Prices and Trading Volume;1984-07-19;2018-03-27;daily;11095613
EGOV;NIC Inc. (EGOV) Prices and Trading Volume;1999-07-15;2018-03-27;daily;11105340
EGP;EastGroup Properties Inc. (EGP) Prices and Trading Volume;1992-03-17;2018-03-27;daily;11251405
EGY;Vaalco Energy Inc. (EGY) Prices and Trading Volume;1993-01-29;2018-03-27;daily;11146170
EHTH;eHealth Inc. (EHTH) Prices and Trading Volume;2006-10-20;2018-03-27;daily;11095439
EIG;Employers Holdings Inc (EIG) Prices and Trading Volume;2007-01-31;2018-03-27;daily;11095564
EIGI;Endurance International Group Holdings Inc. (EIGI) Prices and Trading Volume;2013-10-25;2018-03-27;daily;11095606
EIX;Edison International (EIX) Prices and Trading Volume;1980-01-02;2018-03-27;daily;9775668
EL;Estee Lauder Cos. Inc. (The) (EL) Prices and Trading Volume;1995-11-17;2018-03-27;daily;9775669
ELGX;Endologix Inc. (ELGX) Prices and Trading Volume;1996-06-21;2018-03-27;daily;11095604
ELLI;Ellie Mae (ELLI) Prices and Trading Volume;2011-04-15;2018-03-27;daily;11095504
ELNK;EarthLink Holdings Corp (ELNK) Prices and Trading Volume;1997-01-22;2017-02-24;daily;11095327
ELRC;Electro Rent Corp. (ELRC) Prices and Trading Volume;1990-03-28;2016-08-10;daily;11095473
ELS;Equity Lifestyle Properties Inc (ELS) Prices and Trading Volume;1993-02-25;2018-03-27;daily;11251410
ELX;Emulex Corp (ELX) Prices and Trading Volume;1990-03-26;2015-05-05;daily;11095571
ELY;Callaway Golf Co. (DE) (ELY) Prices and Trading Volume;1992-02-28;2018-03-27;daily;11093383
EMCI;EMC Insurance Group Inc. (EMCI) Prices and Trading Volume;1990-03-26;2018-03-27;daily;11095526
EME;EMCOR Group Inc. (EME) Prices and Trading Volume;1995-12-28;2018-03-27;daily;11095529
EMN;Eastman Chemical Co. (EMN) Prices and Trading Volume;1993-12-14;2018-03-27;daily;9775671
EMR;Emerson Electric Co. (EMR) Prices and Trading Volume;1972-06-01;2018-03-27;daily;9775672
ENDP;Endo International plc (ENDP) Prices and Trading Volume;2000-07-18;2018-03-27;daily;11095601
ENOC;EnerNOC Inc. (ENOC) Prices and Trading Volume;2007-05-18;2017-08-07;daily;11095641
ENPH;Enphase Energy Inc. (ENPH) Prices and Trading Volume;2012-03-30;2018-03-27;daily;11095663
ENR;Energizer Holdings Inc (New) (ENR) Prices and Trading Volume;2000-03-27;2018-03-27;daily;11095617
ENS;Enersys (ENS) Prices and Trading Volume;2004-08-02;2018-03-27;daily;11095644
ENSG;Ensign Group Inc (ENSG) Prices and Trading Volume;2007-11-09;2018-03-27;daily;11095669
ENT;Global Eagle Entertainment Inc.. (ENT) Prices and Trading Volume;2011-06-17;2018-03-27;daily;11096289
ENTA;Enanta Pharmaceuticals Inc. (ENTA) Prices and Trading Volume;2013-03-21;2018-03-27;daily;11095577
ENTG;Entegris Inc. (ENTG) Prices and Trading Volume;2000-07-11;2018-03-27;daily;11095674
ENTR;Entropic Communications Inc. (ENTR) Prices and Trading Volume;2007-12-07;2018-03-27;daily;11095699
ENV;Envestnet (ENV) Prices and Trading Volume;2010-07-29;2018-03-27;daily;11095701
ENVE;Enventis Corp (ENVE) Prices and Trading Volume;1995-03-29;2014-10-16;daily;13693206
ENZ;Enzo Biochem Inc. (ENZ) Prices and Trading Volume;1980-06-12;2018-03-27;daily;11095724
ENZN;Enzon Pharmaceuticals Inc (ENZN) Prices and Trading Volume;1990-03-26;2016-05-19;daily;11095725
EOG;EOG Resources Inc. (EOG) Prices and Trading Volume;1989-10-04;2018-03-27;daily;9775673
EOPN;E2open Inc. (EOPN) Prices and Trading Volume;2012-07-26;2015-03-25;daily;11095303
EOX;Emerald Oil Inc (EOX) Prices and Trading Volume;2004-08-10;2016-03-22;daily;11095533
EPAM;Epam Systems (EPAM) Prices and Trading Volume;2012-02-08;2018-03-27;daily;11095735
EPAY;Bottomline Technologies Inc. (EPAY) Prices and Trading Volume;1999-02-12;2018-03-27;daily;11077947
EPIQ;EPIQ Systems Inc (EPIQ) Prices and Trading Volume;1997-02-04;2016-09-30;daily;11095741
EPL;EPL Oil & Gas, Inc. (EPL) Prices and Trading Volume;2009-09-23;2014-06-03;daily;11095744
EPM;Evolution Petroleum (EPM) Prices and Trading Volume;1997-01-13;2018-03-27;daily;11095859
EPR;EPR Properties (EPR) Prices and Trading Volume;1997-11-18;2018-03-27;daily;11251409
EPZM;Epizyme Inc. (EPZM) Prices and Trading Volume;2013-05-31;2018-03-27;daily;11095743
EQIX;Equinix Inc (New) (EQIX) Prices and Trading Volume;2000-08-11;2018-03-27;daily;11095754
EQR;Equity Residential (EQR) Prices and Trading Volume;1993-08-12;2018-03-27;daily;9775674
EQT;EQT Corp. (EQT) Prices and Trading Volume;1987-11-05;2018-03-27;daily;9775675
EQU;Equal Energy Ltd. (EQU) Prices and Trading Volume;2000-04-25;2014-07-30;daily;11095752
EQY;Equity One Inc. (EQY) Prices and Trading Volume;1998-05-14;2017-03-01;daily;11251411
ERIE;Erie Indemnity Co. (ERIE) Prices and Trading Volume;1995-10-02;2018-03-27;daily;11095772
ERII;Energy Recovery Inc. (ERII) Prices and Trading Volume;2008-07-02;2018-03-27;daily;11095631
ES;Eversource Energy (ES) Prices and Trading Volume;1984-08-29;2018-03-27;daily;19878883
ESBF;ESB Financial Corporation (ESBF) Prices and Trading Volume;1995-08-18;2015-02-10;daily;11095778
ESC;Emeritus Corporation (ESC) Prices and Trading Volume;1995-11-20;2014-07-30;daily;11095542
ESCA;Escalade Inc. (ESCA) Prices and Trading Volume;1992-02-25;2018-03-27;daily;11095779
ESE;ESCO Technologies Inc. (ESE) Prices and Trading Volume;1990-10-01;2018-03-27;daily;11095782
ESGR;Enstar Group Limited (ESGR) Prices and Trading Volume;1997-05-09;2018-03-27;daily;11095671
ESI;ITT Educational Services Inc. (ESI) Prices and Trading Volume;1994-12-20;2016-09-06;daily;11097784
ESIO;Electro Scientific Industries Inc. (ESIO) Prices and Trading Volume;1990-03-26;2018-03-27;daily;11095474
ESL;Esterline Technologies Corp. (ESL) Prices and Trading Volume;1973-05-03;2018-03-27;daily;11095801
ESNT;Essent Group Inc (ESNT) Prices and Trading Volume;2013-10-31;2018-03-27;daily;11095795
ESPR;Esperion Therapeutics Inc. (ESPR) Prices and Trading Volume;2013-06-26;2018-03-27;daily;11095787
ESRT;Empire State Realty Trust Inc (ESRT) Prices and Trading Volume;2013-10-02;2018-03-27;daily;13693195
ESRX;Express Scripts Holding Company (ESRX) Prices and Trading Volume;1992-06-09;2018-03-27;daily;9775676
ESS;Essex Property Trust Inc. (ESS) Prices and Trading Volume;1994-06-07;2018-03-27;daily;11251412
ESSA;ESSA Bancorp Inc (ESSA) Prices and Trading Volume;2007-04-04;2018-03-27;daily;11095793
ESV;Ensco plc (ESV) Prices and Trading Volume;1991-01-02;2018-03-07;daily;9775677
ETFC;E*TRADE Financial Corporation (ETFC) Prices and Trading Volume;1996-08-16;2018-03-27;daily;9775678
ETM;Entercom Communications Corp. Cl A (ETM) Prices and Trading Volume;1999-01-29;2018-03-27;daily;11095676
ETN;Eaton Corp plc (ETN) Prices and Trading Volume;1972-06-01;2018-03-27;daily;9775679
ETR;Entergy Corp. (ETR) Prices and Trading Volume;1972-06-01;2018-03-27;daily;9775680
EVC;Entravision Communications Corp. (EVC) Prices and Trading Volume;2000-08-02;2018-03-27;daily;11095696
EVDY;Everyday Health Inc. (EVDY) Prices and Trading Volume;2014-03-28;2016-12-05;daily;13693220
EVER;EverBank Financial Corp (EVER) Prices and Trading Volume;2012-05-03;2017-06-08;daily;11095839
EVR;Evercore Partners Inc (EVR) Prices and Trading Volume;2006-08-14;2018-03-27;daily;11095841
EVRY;EveryWare Global Inc. (EVRY) Prices and Trading Volume;2012-05-16;2015-04-16;daily;11095853
EVTC;Evertec Inc. (EVTC) Prices and Trading Volume;2013-04-12;2018-03-27;daily;11095849
EW;Edwards Lifesciences Corp (EW) Prices and Trading Volume;2000-03-27;2018-03-27;daily;9775681
EWBC;East West Bancorp Inc (EWBC) Prices and Trading Volume;1999-02-03;2018-03-27;daily;11095337
EXAC;Exactech Inc. (EXAC) Prices and Trading Volume;1996-05-30;2018-02-14;daily;11095874
EXAR;Exar Corp. (EXAR) Prices and Trading Volume;1990-03-26;2017-05-12;daily;11095877
EXAS;Exact Sciences Corporation (EXAS) Prices and Trading Volume;2001-02-01;2018-03-27;daily;11095873
EXC;Exelon Corp. (EXC) Prices and Trading Volume;1980-01-02;2018-03-27;daily;9775682
EXEL;Exelixis Inc. (EXEL) Prices and Trading Volume;2000-04-17;2018-03-27;daily;11095893
EXLS;ExlService Holdings Inc. (EXLS) Prices and Trading Volume;2006-10-20;2018-03-27;daily;11095902
EXP;Eagle Materials Inc (EXP) Prices and Trading Volume;1994-04-12;2018-03-27;daily;11095312
EXPD;Expeditors International of Washington Inc. (EXPD) Prices and Trading Volume;1990-03-26;2018-03-27;daily;9775683
EXPE;Expedia Inc (EXPE) Prices and Trading Volume;2005-07-21;2018-03-27;daily;9775684
EXPO;Exponent Inc. (EXPO) Prices and Trading Volume;1990-08-17;2018-03-27;daily;11095912
EXPR;Express (EXPR) Prices and Trading Volume;2010-05-13;2018-03-27;daily;11095913
EXR;Extra Space Storage Inc. (EXR) Prices and Trading Volume;2004-08-16;2018-03-27;daily;11251415
EXTR;Extreme Networks Inc. (EXTR) Prices and Trading Volume;1999-04-09;2018-03-27;daily;11095919
EXXI;Energy XXI Ltd. (EXXI) Prices and Trading Volume;2007-06-01;2018-03-20;daily;11095638
EZPW;EZCORP Inc. (EZPW) Prices and Trading Volume;1991-08-27;2018-03-27;daily;11095925
F;Ford Motor Co. (DE) (F) Prices and Trading Volume;1972-06-01;2018-03-27;daily;9775685
FAF;First American Financial Corp (FAF) Prices and Trading Volume;2010-05-28;2018-03-27;daily;11096065
FANG;Diamondback Energy Inc. Commmon Stock (FANG) Prices and Trading Volume;2012-10-12;2018-03-27;daily;11095051
FARM;Farmer Brothers Company (FARM) Prices and Trading Volume;1990-03-26;2018-03-27;daily;11095969
FARO;FARO Technologies Inc. (FARO) Prices and Trading Volume;1997-09-18;2018-03-27;daily;11095980
FAST;Fastenal Co. (FAST) Prices and Trading Volume;1990-03-26;2018-03-27;daily;9775686
FB;Facebook Inc. (FB) Prices and Trading Volume;2012-05-18;2018-03-27;daily;9775687
FBC;Flagstar Bancorp Inc. (FBC) Prices and Trading Volume;1997-04-30;2018-03-27;daily;11251433
FBIZ;First Business Financial Services Inc. (FBIZ) Prices and Trading Volume;2005-11-09;2018-03-27;daily;11096083
FBNC;First Bancorp (NC) (FBNC) Prices and Trading Volume;1992-12-09;2018-03-27;daily;11096074
FBNK;First Connecticut Bancorp Inc. (MD) (FBNK) Prices and Trading Volume;2011-06-30;2018-03-27;daily;11096110
FBP;First Bancorp (FBP) Prices and Trading Volume;1992-02-25;2018-03-27;daily;11096073
FBRC;FBR & Co. (FBRC) Prices and Trading Volume;2007-06-08;2017-06-01;daily;11095991
FC;Franklin Covey Co (FC) Prices and Trading Volume;1992-06-03;2018-03-27;daily;11251457
FCBC;First Community Bancshares Inc. (NV) (FCBC) Prices and Trading Volume;1997-05-09;2018-03-27;daily;11096105
FCEL;FuelCell Energy Inc (FCEL) Prices and Trading Volume;1997-02-27;2018-03-27;daily;11251469
FCF;First Commonwealth Financial Corp. (Indiana PA) (FCF) Prices and Trading Volume;1992-06-10;2018-03-27;daily;11096103
FCFS;First Cash Financial Services Inc. (FCFS) Prices and Trading Volume;1992-08-17;2018-03-27;daily;11096089
FCH;FelCor Lodging Trust Inc. (FCH) Prices and Trading Volume;1994-07-22;2017-08-31;daily;11251418
FCN;FTI Consulting Inc. (FCN) Prices and Trading Volume;1996-05-09;2018-03-27;daily;11251467
FCS;Fairchild Semiconductor International Inc. (FCS) Prices and Trading Volume;1999-08-04;2016-09-19;daily;11095943
FCSC;Fibrocell Science Inc (FCSC) Prices and Trading Volume;2009-10-21;2018-03-27;daily;11096021
FCX;Freeport-McMoRan Inc (FCX) Prices and Trading Volume;1995-07-10;2018-03-27;daily;9775688
FDML;Federal-Mogul Holdings Corp (FDML) Prices and Trading Volume;2008-01-02;2017-01-23;daily;11096001
FDO;Family Dollar Stores, Inc. (FDO) Prices and Trading Volume;1985-02-25;2015-07-06;daily;9775689
FDP;Fresh Del Monte Produce Inc. (FDP) Prices and Trading Volume;1997-10-24;2018-03-27;daily;11251464
FDS;FactSet Research Systems Inc. (FDS) Prices and Trading Volume;1996-06-28;2018-03-27;daily;11095941
FDUS;Fidus Investment Corp (FDUS) Prices and Trading Volume;2011-06-21;2018-03-27;daily;11096028
FDX;FedEx Corp (FDX) Prices and Trading Volume;1978-04-12;2018-03-27;daily;9775690
FE;FirstEnergy Corp. (FE) Prices and Trading Volume;1997-11-10;2018-03-27;daily;9775691
FEIC;FEI Company (FEIC) Prices and Trading Volume;1995-06-01;2016-09-19;daily;11096006
FELE;Franklin Electric Co. Inc. (FELE) Prices and Trading Volume;1990-03-26;2018-03-27;daily;11251458
FET;Forum Energy Technologies (FET) Prices and Trading Volume;2012-04-12;2018-03-27;daily;11251452
FF;FutureFuel Corp. (FF) Prices and Trading Volume;2011-03-23;2018-03-27;daily;11251474
FFBC;First Financial Bancorp (OH) (FFBC) Prices and Trading Volume;1990-03-26;2018-03-27;daily;11096117
FFG;FBL Financial Group Inc. (FFG) Prices and Trading Volume;1996-07-19;2018-03-27;daily;11095990
FFIC;Flushing Financial Corp. (FFIC) Prices and Trading Volume;1995-11-21;2018-03-27;daily;11251441
FFIN;First Financial Bankshares Inc. (FFIN) Prices and Trading Volume;1993-11-01;2018-03-27;daily;11096122
FFIV;F5 Networks Inc. (FFIV) Prices and Trading Volume;1999-06-04;2018-03-27;daily;9775692
FFKT;Farmers Capital Bank Corporation (FFKT) Prices and Trading Volume;1993-03-04;2018-03-27;daily;11095978
FFNW;First Financial Northwest Inc (FFNW) Prices and Trading Volume;2007-10-10;2018-03-27;daily;11096120
FGL;Fidelity & Guaranty Life (FGL) Prices and Trading Volume;2013-12-13;2017-11-30;daily;11096023
FHN;First Horizon National Corp (FHN) Prices and Trading Volume;1990-03-26;2018-03-27;daily;11096125
FIBK;First Interstate BancSystem Inc. (FIBK) Prices and Trading Volume;2010-03-24;2018-03-27;daily;11096129
FICO;Fair Isaac Corp (FICO) Prices and Trading Volume;1992-02-25;2018-03-27;daily;11095942
FINL;Finish Line Inc. (FINL) Prices and Trading Volume;1992-06-09;2018-03-27;daily;11096047
FIO;Fusion-io, Inc. (FIO) Prices and Trading Volume;2011-06-09;2014-07-23;daily;11251473
FIS;Fidelity National Information Services Inc (FIS) Prices and Trading Volume;2001-06-20;2018-03-27;daily;9775693
FISI;Financial Institutions Inc. (FISI) Prices and Trading Volume;1999-06-25;2018-03-27;daily;11096042
FISV;Fiserv Inc. (FISV) Prices and Trading Volume;1990-03-26;2018-03-27;daily;9775694
FITB;Fifth Third Bancorp (Cincinnati OH) (FITB) Prices and Trading Volume;1990-03-26;2018-03-27;daily;9775695
FIVE;Five Below Inc. (FIVE) Prices and Trading Volume;2012-07-19;2018-03-27;daily;11251431
FIVN;Five9 Inc (FIVN) Prices and Trading Volume;2014-04-04;2018-03-27;daily;13693243
FIX;Comfort Systems USA Inc. (FIX) Prices and Trading Volume;1997-06-27;2018-03-27;daily;11094339
FIZZ;National Beverage Corp. (FIZZ) Prices and Trading Volume;1991-09-16;2018-03-27;daily;11101710
FL;Foot Locker Inc. (FL) Prices and Trading Volume;1970-01-02;2018-03-27;daily;11251443
FLIC;First of Long Island Corp. (FLIC) Prices and Trading Volume;1995-08-18;2018-03-27;daily;11251421
FLIR;FLIR Systems Inc. (FLIR) Prices and Trading Volume;1993-06-22;2018-03-27;daily;9775696
FLO;Flowers Foods Inc. (FLO) Prices and Trading Volume;1987-11-05;2018-03-27;daily;11251439
FLR;Fluor Corp. (FLR) Prices and Trading Volume;2000-12-01;2018-03-27;daily;9775697
FLS;Flowserve Corp. (FLS) Prices and Trading Volume;1990-03-26;2018-03-27;daily;9775698
FLT;Fleetcor Technologies (FLT) Prices and Trading Volume;2010-12-15;2018-03-27;daily;11251434
FLTX;Fleetmatics Group (FLTX) Prices and Trading Volume;2012-10-09;2016-11-04;daily;11251435
FLWS;1-800 FLOWERS.COM Inc. (FLWS) Prices and Trading Volume;1999-08-03;2018-03-27;daily;10964688
FLXN;Flexion Therapeutics Inc. (FLXN) Prices and Trading Volume;2014-02-12;2018-03-27;daily;13693248
FLXS;Flexsteel Industries Inc. (FLXS) Prices and Trading Volume;1992-02-25;2018-03-27;daily;11251436
FMBI;First Midwest Bancorp Inc. (Naperville Ill.) (FMBI) Prices and Trading Volume;1990-03-26;2018-03-27;daily;11096143
FMC;FMC Corp. (FMC) Prices and Trading Volume;1985-07-01;2018-03-27;daily;9775699
FMD;First Marblehead Corp. (FMD) Prices and Trading Volume;2003-10-31;2016-08-22;daily;11096136
FMER;FirstMerit Corp (FMER) Prices and Trading Volume;1989-03-29;2016-08-15;daily;11251429
FMI;Foundation Medicine Inc (FMI) Prices and Trading Volume;2013-09-25;2018-03-27;daily;13693247
FN;Fabrinet (FN) Prices and Trading Volume;2010-06-25;2018-03-27;daily;11095937
FNB;F.N.B. Corp. (FNB) Prices and Trading Volume;1993-03-04;2018-03-27;daily;11251442
FNF;Fidelity National Financial Inc (FNF) Prices and Trading Volume;2005-10-14;2018-03-27;daily;11096026
FNFG;First Niagara Financial Group Inc. (FNFG) Prices and Trading Volume;1998-04-21;2016-07-29;daily;11251424
FNGN;Financial Engines Inc (FNGN) Prices and Trading Volume;2010-03-16;2018-03-27;daily;11096041
FNHC;Federated National Holding Company (FNHC) Prices and Trading Volume;1998-11-05;2018-03-27;daily;11096003
FNLC;First Bancorp Inc (ME) (FNLC) Prices and Trading Volume;1999-07-14;2018-03-27;daily;11096071
FNSR;Finisar Corporation (FNSR) Prices and Trading Volume;1999-11-12;2018-03-27;daily;11096046
FOE;Ferro Corp. (FOE) Prices and Trading Volume;1987-11-05;2018-03-27;daily;11096012
FOLD;Amicus Therapeutics Inc. (FOLD) Prices and Trading Volume;2007-05-31;2018-03-27;daily;10985138
FOR;Forestar Group (FOR) Prices and Trading Volume;2007-12-13;2018-03-27;daily;11251446
FORM;FormFactor Inc.  (FORM) Prices and Trading Volume;2003-06-12;2018-03-27;daily;11251447
FORR;Forrester Research Inc. (FORR) Prices and Trading Volume;1996-11-27;2018-03-27;daily;11251448
FOSL;Fossil Group, Inc. (FOSL) Prices and Trading Volume;1993-04-08;2018-03-07;daily;9775700
FOX;21st  Century Fox Inc (FOX) Prices and Trading Volume;1987-12-30;2018-03-27;daily;11145880
FOXA;21st  Century Fox Inc (FOXA) Prices and Trading Volume;1996-03-11;2018-03-27;daily;9775701
FOXF;Fox Factory Holding Corp (FOXF) Prices and Trading Volume;2013-08-08;2018-03-27;daily;13693249
FPO;First Potomac Realty Trust (FPO) Prices and Trading Volume;2003-10-23;2017-09-29;daily;11251425
FPRX;Five Prime Therapeutics Inc (FPRX) Prices and Trading Volume;2013-09-18;2018-03-27;daily;13693242
FR;First Industrial Realty Trust Inc. (FR) Prices and Trading Volume;1994-06-24;2018-03-27;daily;11251420
FRAN;Francesca's Holdings Corporation (FRAN) Prices and Trading Volume;2011-07-22;2018-03-27;daily;11251456
FRBK;Republic First Bancorp Inc. (FRBK) Prices and Trading Volume;1995-08-18;2018-03-27;daily;11116429
FRC;First Republic Bank (San Francisco CA) (FRC) Prices and Trading Volume;2010-12-09;2018-03-27;daily;11251426
FRED;Fred's Inc. (FRED) Prices and Trading Volume;2017-04-26;2018-03-27;daily;11251461
FRF;Fortegra Financial (FRF) Prices and Trading Volume;2010-12-17;2014-12-03;daily;11251449
FRGI;Fiesta Restaurant Group Inc. (FRGI) Prices and Trading Volume;2012-04-26;2018-03-27;daily;11096031
